epoch,mean_return,mean_return_stderr,success_rate,success_rate_stderr,clip_frac,entropy
0,-1.497960000000001,0.033091903493150714,0.348,0.02130239423163509,0.0,0.4188689887523651
5,-0.879360000000001,0.037882164415460745,0.678,0.020895741192884256,0.07531820239464182,0.36481160013186376
10,-0.09302000000000057,0.02705811078401447,0.892,0.013880633991284403,0.10036227945923708,0.35127925071088584
15,-0.09266000000000059,0.027057920260064337,0.892,0.013880633991284403,0.11875778853966384,0.3466010709351823
20,-0.05930000000000058,0.0242632607042005,0.912,0.012669333052690657,0.13909355667971823,0.34168371113469537
25,-0.037080000000000564,0.022904544247812485,0.92,0.012132600710482479,0.14591306312739216,0.339638913983901
30,-0.04070000000000057,0.02323597684626149,0.918,0.012269963325128561,0.14954720915143643,0.3379673767996341
35,-0.054000000000000575,0.023600830493861864,0.916,0.012405160216619531,0.15469716594098343,0.34572915417292227
40,0.000619999999999413,0.019976116519483965,0.948,0.009929350431926557,0.16559347846619146,0.34548630037223915
45,-0.42988000000000093,0.029895818624014973,0.856,0.015701210144444283,0.1738087436274145,0.3481568095509575
50,-0.4264000000000009,0.02958974957650031,0.86,0.01551773179301666,0.17329772018986653,0.35078973657560464
55,-0.04478000000000057,0.02356282460147764,0.916,0.012405160216619531,0.1749589174912781,0.3524264818878322
60,-0.44756000000000085,0.03068781016625332,0.846,0.016142118820031033,0.17657217494260066,0.35222791494742245
65,-0.4219600000000009,0.02940899720833746,0.862,0.01542439626046997,0.17749304130052018,0.35009768461459795
70,-0.05380000000000057,0.024653712093719277,0.908,0.012925633446759966,0.17879549951238508,0.3499206151639645
75,-0.4219600000000009,0.02940899720833746,0.862,0.01542439626046997,0.17762301270701508,0.3489490708584485
80,-0.4219600000000009,0.02940899720833746,0.862,0.01542439626046997,0.17862974941876708,0.3523623981343267
85,-0.032760000000000594,0.02346172979130056,0.928,0.0115599307956406,0.1803778142516767,0.3535898343057586
90,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.18751033173168866,0.37198157418437017
95,-0.40416000000000085,0.028852115846155896,0.868,0.01513776733867977,0.20117650853008495,0.38851771691931336
100,-0.4457800000000009,0.02823781831516026,0.87,0.015039946808416579,0.20782605871156115,0.38943136867839395
105,-0.40466000000000085,0.028837575640126206,0.868,0.01513776733867977,0.2080706763747571,0.3919518399170355
110,-0.4751400000000009,0.029840153498264726,0.85,0.015968719422671314,0.21583497411558497,0.3866662551220187
115,-0.49004000000000086,0.02968350378240413,0.836,0.0165592270351004,0.21864379607963444,0.3896358282909175
120,-0.07848000000000059,0.025852972347488408,0.9,0.013416407864998736,0.2167935085620728,0.3919758062843212
125,-0.4587400000000009,0.028628245227397365,0.85,0.015968719422671314,0.21908645612703223,0.39690600592682623
130,-1.1200600000000014,0.037113237433562714,0.536,0.022302645582979612,0.21681457690328043,0.4016130095559461
135,-1.133860000000001,0.03666366322123309,0.52,0.022342784070030305,0.2174150620511781,0.40248344105136075
140,-1.133860000000001,0.03666366322123309,0.52,0.022342784070030305,0.2202065644918264,0.4010825268893776
145,-0.43038000000000093,0.02988092554122112,0.856,0.015701210144444283,0.21983673641624163,0.40077628108778646
150,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.22028836363032522,0.40429408441336545
155,-0.43038000000000093,0.02988092554122112,0.856,0.015701210144444283,0.21972497675083547,0.3998268102512726
160,-0.40466000000000085,0.028837575640126206,0.868,0.01513776733867977,0.22000666269126332,0.402205786703555
165,-0.43038000000000093,0.02988092554122112,0.856,0.015701210144444283,0.2202573759284842,0.4035017087702272
170,-1.1200600000000014,0.037113237433562714,0.536,0.022302645582979612,0.2209348242458806,0.4008398999689255
175,-1.1200600000000014,0.037113237433562714,0.536,0.022302645582979612,0.22108621638228634,0.4020619196840124
180,-0.4224600000000009,0.029394126909979834,0.862,0.01542439626046997,0.22142321233221088,0.4041710520804367
185,-0.016480000000000595,0.0220195917128361,0.936,0.01094568408095172,0.22651859388084364,0.41249816851935617
190,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.22671881807893393,0.4094785667425867
195,-1.1200600000000014,0.037113237433562714,0.536,0.022302645582979612,0.228665877496085,0.41200421561691863
200,-0.4527400000000009,0.03008749548899011,0.838,0.016477621187537962,0.22820113693118,0.4108947049567471
205,-1.1200600000000014,0.037113237433562714,0.536,0.022302645582979612,0.22980261560550794,0.4117430568911068
210,-1.1200600000000014,0.037113237433562714,0.536,0.022302645582979612,0.22841676125395816,0.41106510313436423
215,-0.4224600000000009,0.029394126909979834,0.862,0.01542439626046997,0.23014406515064537,0.41116828897256685
220,-0.4224600000000009,0.029394126909979834,0.862,0.01542439626046997,0.22724169526837054,0.41018203590506913
225,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.22939539684907198,0.41171075136858426
230,-1.1200600000000014,0.037113237433562714,0.536,0.022302645582979612,0.22921335440089444,0.4096136213518612
235,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.23019483160358517,0.40943962529313827
240,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.22813441552593391,0.4078141074758617
245,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.22852885831552555,0.41037773994617743
250,-0.3967400000000008,0.02831847356055761,0.874,0.01484075469779081,0.22919191868453365,0.41040728938745263
255,-0.4224600000000009,0.029394126909979834,0.862,0.01542439626046997,0.22814017369770556,0.4089275790547506
260,-0.4457800000000009,0.02823781831516026,0.87,0.015039946808416579,0.22808682807064018,0.41093275777063504
265,-0.4527400000000009,0.03008749548899011,0.838,0.016477621187537962,0.2290686576559421,0.41156147380198793
270,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.2306285694741072,0.4103874102393234
275,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.22941167420499753,0.40924201920348313
280,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.2301127850424532,0.4122972195862944
285,-1.1154800000000011,0.03703671609632799,0.54,0.022289010745208053,0.2298898805094272,0.4116989997134088
290,-0.4224600000000009,0.029394126909979834,0.862,0.01542439626046997,0.2292692492291855,0.4098863172925893
295,-0.4224600000000009,0.029394126909979834,0.862,0.01542439626046997,0.22923952113236937,0.41134030601574767
300,-0.4224600000000009,0.029394126909979834,0.862,0.01542439626046997,0.22866527769084066,0.41088457331244127
