epoch,mean_return,mean_return_stderr,success_rate,success_rate_stderr,clip_frac,entropy
0,-1.497960000000001,0.033091903493150714,0.348,0.02130239423163509,0.0,0.4188689887523651
5,-0.9152200000000011,0.03837734101263402,0.656,0.02124448163641561,0.07513996874662277,0.3996982713118013
10,-0.1328800000000006,0.029122695809282496,0.876,0.014739335127474372,0.09147374216202138,0.40188404819025725
15,-0.797780000000001,0.03572133456633445,0.692,0.020646355610615643,0.10645131435388439,0.40050605459722066
20,-0.07950000000000058,0.026666591458227282,0.894,0.013766916866168691,0.13031998803368477,0.40841603101225826
25,-0.057780000000000574,0.024958304093026837,0.906,0.013050976974924135,0.14056792054767017,0.4110193395239354
30,-0.7998000000000011,0.03568830508724112,0.692,0.020646355610615643,0.14602743196419196,0.41019193351707395
35,-0.07950000000000058,0.026666591458227282,0.894,0.013766916866168691,0.15186059525509107,0.41322032632100614
40,-0.07950000000000058,0.026666591458227282,0.894,0.013766916866168691,0.1598391827448703,0.4206419757103589
45,-0.0881200000000006,0.027203399258180955,0.89,0.013992855319769442,0.16793691506418945,0.4291937962016022
50,-0.0881200000000006,0.027203399258180955,0.89,0.013992855319769442,0.17677913950977028,0.4401972042251978
55,-0.07814000000000058,0.026468273098183046,0.896,0.013651666564928987,0.18634231351407357,0.4586639321566798
60,-0.12210000000000062,0.029657841796057925,0.87,0.015039946808416579,0.194928373943463,0.47098928401193363
65,-0.07048000000000058,0.02583525380560447,0.9,0.013416407864998736,0.20274282332726024,0.4755330054806766
70,-0.1038400000000006,0.028449845496944275,0.88,0.014532721699667961,0.20120200047532943,0.47591416614521553
75,-0.1038400000000006,0.028449845496944275,0.88,0.014532721699667961,0.2109845476263094,0.48196910972343737
80,-0.07048000000000058,0.02583525380560447,0.9,0.013416407864998736,0.21498251612544156,0.48207586868464314
85,-0.1038400000000006,0.028449845496944275,0.88,0.014532721699667961,0.22064670533526656,0.48332108800906387
90,-0.06186000000000058,0.025257360923105168,0.904,0.013174520864152895,0.2224152237055054,0.48774126348735264
95,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.22440447978133174,0.4882465306599415
100,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.22245900236064065,0.4879612804848156
105,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.2451848723512152,0.49130276180590554
110,-0.09976000000000058,0.028196834659230816,0.882,0.014427473791346842,0.24874873559858013,0.49247180087490344
115,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.25154444420571614,0.4961398622707958
120,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.2549495901348936,0.4976816019096632
125,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.25805282901640514,0.49998105720038893
130,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.26533739842651133,0.5020813776982777
135,-0.7907200000000011,0.03547521618256892,0.698,0.02053270561811083,0.2691184230215805,0.5006759081063267
140,-0.06640000000000057,0.025545717449310366,0.902,0.013296315279053816,0.27034777184782316,0.5016390280409709
145,-0.781720000000001,0.03524491003251392,0.704,0.020414896521902825,0.271490620523813,0.502136268422239
150,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.27150850987346664,0.5051450232745971
155,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.27082051238074034,0.504722419227622
160,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.27271103218063797,0.5050140305780916
165,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.2738040066274676,0.50547300755539
170,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.2741550231506273,0.5094966327105988
175,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.287752176771277,0.514291067105868
180,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.29201300466586994,0.5143141556448948
185,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.2876550974606103,0.5152291501167848
190,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.32267402088115765,0.5164229515163214
195,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.32693894998226025,0.521489023991715
200,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.3296052719956037,0.5226067954389559
205,-0.04708000000000058,0.023615582719890695,0.916,0.012405160216619531,0.33302382368195377,0.5250238171875331
210,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.3301559278980592,0.5261061078002973
215,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.3308653311220623,0.5288734905245064
220,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.3329934807751672,0.5303532627037287
225,-0.781720000000001,0.03524491003251392,0.704,0.020414896521902825,0.33140095427498306,0.5308271682442746
230,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.3349549431393406,0.5315011512862788
