epoch,mean_return_overall,mean_return_overall_stderr,success_rate_overall,success_rate_overall_stderr,success_rate_covered,success_rate_covered_stderr,success_rate_held_out,success_rate_held_out_stderr,weighted_success_rate,clip_frac,entropy
0,-4.0264200000000026,0.11137042501131089,0.368,0.021567382780485908,0.462,0.022296008611408458,0.226,0.01870422412183943,0.3205,0.0,0.5712270736694336
5,-4.166220000000002,0.10794073847811134,0.356,0.021413266915629666,0.434,0.02216501748251059,0.224,0.018645321128905237,0.3095,0.0716934410889778,0.5568557561283918
10,-4.017900000000003,0.11117811826074422,0.374,0.021639038795658184,0.466,0.022308921982023246,0.23,0.01882020191177555,0.325,0.08987004447353719,0.5590442923457862
15,-3.777140000000002,0.11393243278715691,0.382,0.02172905888436036,0.472,0.022325590697672478,0.276,0.01999119806314769,0.35150000000000003,0.10982693385745683,0.5776835818232672
20,-3.996300000000003,0.11122350929547237,0.348,0.02130239423163509,0.414,0.0220274374360705,0.276,0.01999119806314769,0.3285,0.1473880694710162,0.6132192519289954
25,-4.002440000000003,0.11127490684246842,0.346,0.021273645667821018,0.414,0.0220274374360705,0.276,0.01999119806314769,0.328,0.15867571330353056,0.6140212858815288
30,-3.7710000000000017,0.11385793779969854,0.384,0.02175058619899703,0.472,0.022325590697672478,0.276,0.01999119806314769,0.352,0.16647281390325447,0.6175017464168556
35,-4.0087800000000025,0.11109730790257712,0.374,0.021639038795658184,0.472,0.022325590697672478,0.234,0.018933779337469845,0.3285,0.16890341651069285,0.6183909743661532
40,-3.792160000000002,0.11423729456180248,0.374,0.021639038795658184,0.472,0.022325590697672478,0.234,0.018933779337469845,0.3285,0.1726260671796591,0.6215628632973739
45,-3.282680000000003,0.12795610511108887,0.406,0.021961967125009547,0.506,0.02235906974809104,0.236,0.018989681408596616,0.346,0.16387782271171059,0.6198685184493422
50,-3.7881800000000023,0.11416812941972916,0.376,0.021662132858977667,0.472,0.022325590697672478,0.23,0.01882020191177555,0.327,0.1659975884569371,0.6185741481454154
55,-3.7881800000000023,0.11416812941972916,0.376,0.021662132858977667,0.472,0.022325590697672478,0.23,0.01882020191177555,0.327,0.1656996485879221,0.6180233164982182
60,-3.7881800000000023,0.11416812941972916,0.376,0.021662132858977667,0.472,0.022325590697672478,0.23,0.01882020191177555,0.327,0.1625943213204861,0.619398304317946
65,-3.7881800000000023,0.11416812941972916,0.376,0.021662132858977667,0.472,0.022325590697672478,0.232,0.018877287940803362,0.328,0.16812463041721895,0.6210628926639447
70,-3.7881800000000023,0.11416812941972916,0.376,0.021662132858977667,0.472,0.022325590697672478,0.232,0.018877287940803362,0.328,0.1712182926385163,0.621167211865554
