epoch,mean_return_overall,mean_return_overall_stderr,success_rate_overall,success_rate_overall_stderr,success_rate_covered,success_rate_covered_stderr,success_rate_held_out,success_rate_held_out_stderr,weighted_success_rate,clip_frac,entropy
0,-3.8275200000000025,0.11206835993803078,0.4,0.021908902300206645,0.462,0.022296008611408458,0.194,0.01768411716767337,0.3125,0.0,0.5712270736694336
5,-4.751500000000004,0.10176607637125458,0.166,0.016639951923007473,0.186,0.017401379255679705,0.12,0.014532721699667961,0.148,0.09245556503687051,0.4439852617437606
10,-3.852060000000002,0.11192525323982977,0.38,0.021707141681944216,0.504,0.022359964221796064,0.122,0.014636666287102402,0.28200000000000003,0.10677839187495912,0.42521422311024054
15,-3.8477000000000023,0.11165674641507349,0.384,0.02175058619899703,0.478,0.0223390241505756,0.164,0.0165592270351004,0.2975,0.14037753166219197,0.4118101308736795
20,-3.2791000000000023,0.11821206528946199,0.472,0.022325590697672478,0.548,0.02225740326273485,0.276,0.01999119806314769,0.393,0.16167601667139334,0.4137400405709366
25,-3.117840000000003,0.12868498695962954,0.428,0.022127629787213995,0.598,0.021926969694875762,0.164,0.0165592270351004,0.3385,0.16504675257786355,0.40671947189892504
30,-3.189960000000003,0.12896950025800683,0.416,0.02204286732709699,0.604,0.02187162545399861,0.074,0.011706750189527408,0.292,0.17742309540338352,0.40127075188133976
35,-3.1714400000000027,0.12928963397272042,0.414,0.0220274374360705,0.598,0.021926969694875762,0.07,0.011410521460476731,0.28800000000000003,0.18601241807556548,0.39610977744842324
40,-3.1560600000000028,0.12900194631399955,0.422,0.022086919205719934,0.602,0.02189045454073533,0.074,0.011706750189527408,0.293,0.18504572081726228,0.3953429825370087
45,-2.828760000000002,0.12631546589709441,0.488,0.022354238971613417,0.6,0.021908902300206645,0.236,0.018989681408596616,0.39,0.18514096609947392,0.39311532098692553
50,-2.829420000000002,0.12632371640828188,0.488,0.022354238971613417,0.598,0.021926969694875762,0.238,0.01904499934365974,0.39049999999999996,0.189097649132037,0.393380656847963
55,-3.0253200000000016,0.126188285491166,0.492,0.022357817424784557,0.6,0.021908902300206645,0.266,0.019760769215797242,0.406,0.192544958545259,0.3969379871950021
60,-2.8622600000000027,0.13172600876364554,0.506,0.02235906974809104,0.6,0.021908902300206645,0.298,0.020454632727086544,0.4255,0.19290014568771177,0.3984748050045463
65,-2.836080000000002,0.13118032957421638,0.514,0.022351912669836556,0.594,0.021961967125009547,0.302,0.020532705618110828,0.42800000000000005,0.19296066531724154,0.3979458106129235
70,-2.7941600000000015,0.1303258768963402,0.516,0.022349228174592516,0.594,0.021961967125009547,0.306,0.020608930103234373,0.4305,0.19112663541864996,0.40264103104868126
75,-2.7067000000000023,0.13215139885752258,0.522,0.0223390241505756,0.634,0.021542701780417423,0.28,0.020079840636817812,0.42900000000000005,0.19253579590619946,0.40112796702650705
80,-2.671420000000002,0.13042328153822855,0.532,0.022314838112789434,0.632,0.021567382780485908,0.324,0.020929596269398033,0.45300000000000007,0.1953881495488446,0.3980439554262742
85,-2.660020000000002,0.13053756700352595,0.532,0.022314838112789434,0.634,0.021542701780417423,0.324,0.020929596269398033,0.4535,0.19817074391606676,0.39790730631786764
90,-2.660020000000002,0.13053756700352595,0.532,0.022314838112789434,0.634,0.021542701780417423,0.322,0.020895741192884256,0.4525,0.20237454879864297,0.39741497132199305
95,-2.8399000000000023,0.13112574262897436,0.524,0.02233490541730589,0.596,0.021944657664224338,0.33,0.02102855201862458,0.44500000000000006,0.2010608645851684,0.39759867896566325
100,-2.829380000000002,0.13103981238997567,0.526,0.022330427671677047,0.596,0.021944657664224338,0.33,0.02102855201862458,0.4455,0.2029497163521793,0.39776350264744753
105,-2.8399000000000023,0.13112574262897436,0.524,0.02233490541730589,0.596,0.021944657664224338,0.33,0.02102855201862458,0.44500000000000006,0.20661073092617033,0.39713412458357483
110,-2.666120000000002,0.13086213008811992,0.55,0.022248595461286987,0.634,0.021542701780417423,0.374,0.021639038795658184,0.48300000000000004,0.2046271728579621,0.3975615132740871
115,-2.6664200000000022,0.13084888217787732,0.55,0.022248595461286987,0.634,0.021542701780417423,0.374,0.021639038795658184,0.48300000000000004,0.20753935316409308,0.39722959094899807
120,-2.677520000000002,0.1307470645911411,0.55,0.022248595461286987,0.634,0.021542701780417423,0.374,0.021639038795658184,0.48300000000000004,0.20441612410362067,0.39799785644560576
125,-2.6664200000000022,0.13084888217787732,0.55,0.022248595461286987,0.636,0.02151762068631195,0.374,0.021639038795658184,0.4835,0.20688911355091621,0.398389349890244
130,-2.651340000000002,0.13114041333166532,0.552,0.02223942445298439,0.634,0.021542701780417423,0.374,0.021639038795658184,0.4835,0.204582206613738,0.39938856834100656
135,-2.644620000000002,0.13118836576160262,0.552,0.02223942445298439,0.634,0.021542701780417423,0.374,0.021639038795658184,0.4835,0.20644626534000413,0.3992112053082128
140,-2.644620000000002,0.13118836576160262,0.552,0.02223942445298439,0.634,0.021542701780417423,0.374,0.021639038795658184,0.4835,0.20643875813308546,0.39970654170914843
145,-2.666120000000002,0.13086213008811992,0.55,0.022248595461286987,0.634,0.021542701780417423,0.374,0.021639038795658184,0.48300000000000004,0.2074416054891211,0.39850557090990213
150,-2.644620000000002,0.13118836576160262,0.552,0.02223942445298439,0.636,0.02151762068631195,0.374,0.021639038795658184,0.48400000000000004,0.20568599702264162,0.3988737895617036
155,-2.666120000000002,0.13086213008811992,0.55,0.022248595461286987,0.634,0.021542701780417423,0.374,0.021639038795658184,0.48300000000000004,0.20721261642400765,0.398743445505934
160,-2.666120000000002,0.13086213008811992,0.55,0.022248595461286987,0.636,0.02151762068631195,0.374,0.021639038795658184,0.4835,0.2062283253475002,0.3988687093253322
165,-2.644620000000002,0.13118836576160262,0.552,0.02223942445298439,0.634,0.021542701780417423,0.374,0.021639038795658184,0.4835,0.20814000671487218,0.39924850070957646
170,-2.666120000000002,0.13086213008811992,0.55,0.022248595461286987,0.634,0.021542701780417423,0.374,0.021639038795658184,0.48300000000000004,0.2070594309023143,0.40039511657845583
175,-2.666120000000002,0.13086213008811992,0.55,0.022248595461286987,0.634,0.021542701780417423,0.374,0.021639038795658184,0.48300000000000004,0.20766493526313032,0.4023401455036117
180,-2.5122800000000014,0.12667008172098107,0.55,0.022248595461286987,0.632,0.021567382780485908,0.362,0.021492138097453217,0.4765,0.20847821601264985,0.4028176210920907
185,-2.479380000000002,0.12703997965679947,0.552,0.02223942445298439,0.634,0.021542701780417423,0.362,0.021492138097453217,0.4775,0.2118458335480577,0.4013051722654542
190,-2.5008800000000018,0.12675912926176175,0.55,0.022248595461286987,0.634,0.021542701780417423,0.362,0.021492138097453217,0.47700000000000004,0.21096287051085705,0.4015821159496894
195,-2.5008800000000018,0.12675912926176175,0.55,0.022248595461286987,0.634,0.021542701780417423,0.362,0.021492138097453217,0.47700000000000004,0.2123737634373811,0.4019586556733685
200,-2.5008800000000018,0.12675912926176175,0.55,0.022248595461286987,0.634,0.021542701780417423,0.362,0.021492138097453217,0.47700000000000004,0.21383593634754172,0.4007861592844463
205,-2.477840000000002,0.1270065646681305,0.552,0.02223942445298439,0.634,0.021542701780417423,0.362,0.021492138097453217,0.4775,0.21402996877765595,0.4001695543890348
210,-2.5008800000000018,0.12675912926176175,0.55,0.022248595461286987,0.634,0.021542701780417423,0.362,0.021492138097453217,0.47700000000000004,0.21495146879509883,0.3995170624954131
215,-2.4837400000000014,0.1272529120484086,0.55,0.022248595461286987,0.634,0.021542701780417423,0.346,0.021273645667821018,0.46900000000000003,0.21443620491188203,0.4001831702129112
220,-2.5008800000000018,0.12675912926176175,0.55,0.022248595461286987,0.634,0.021542701780417423,0.362,0.021492138097453217,0.47700000000000004,0.21503936086496736,0.39998337658913297
225,-2.487760000000002,0.12686746614006295,0.554,0.022229889788300795,0.634,0.021542701780417423,0.362,0.021492138097453217,0.47800000000000004,0.21585726143266054,0.40071075272667034
230,-2.4891000000000023,0.12676387332359335,0.552,0.02223942445298439,0.636,0.02151762068631195,0.362,0.021492138097453217,0.47800000000000004,0.2182325802022719,0.40037749498643455
235,-2.6767400000000015,0.12436423901105984,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.21750703752804534,0.3990484826233355
240,-2.686280000000002,0.12400478830754891,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.21852020247291098,0.3991909712304831
245,-2.8718800000000018,0.12482423535195408,0.518,0.022346185356789647,0.634,0.021542701780417423,0.256,0.01951737687293044,0.41600000000000004,0.21881367651832784,0.3986306226383334
250,-2.6797400000000016,0.12427503797947527,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.22010399214088114,0.3984103976611065
255,-2.6853200000000017,0.12403929456103828,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.2203794103891402,0.39808144300584225
260,-2.6797400000000016,0.12427503797947527,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.22079889001867697,0.39773044018772913
265,-2.6853200000000017,0.12403929456103828,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.2214803904065866,0.3974145548531522
270,-2.6767400000000015,0.12436423901105984,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.2200566004916386,0.39733031027443816
275,-2.6797400000000016,0.12427503797947527,0.544,0.022273930950777412,0.636,0.02151762068631195,0.322,0.020895741192884256,0.45600000000000007,0.22081178701664683,0.39665180391260324
