epoch,mean_return,mean_return_stderr,success_rate,success_rate_stderr,clip_frac,entropy
0,-1.497960000000001,0.033091903493150714,0.348,0.02130239423163509,0.0,0.4188689887523651
5,-0.07044000000000059,0.02590383007973918,0.9,0.013416407864998736,0.15379412573528456,0.35483457059588036
10,-0.08268000000000059,0.02673804845533795,0.894,0.013766916866168691,0.2015058751174615,0.35650908154110295
15,-0.15236000000000063,0.030639113250875916,0.862,0.01542439626046997,0.21149203753462845,0.36267797942543656
20,-0.04478000000000057,0.02356282460147764,0.916,0.012405160216619531,0.22605321065995626,0.362429291826238
25,-0.04602000000000058,0.023564497007150395,0.916,0.012405160216619531,0.2332161138944468,0.36673885246073235
30,-0.775420000000001,0.03509094537341507,0.708,0.0203340109176719,0.2547370676858958,0.3982444166442652
35,-0.036720000000000565,0.022902560625397327,0.92,0.012132600710482479,0.26440231013778087,0.39617734621427436
40,-0.7748000000000009,0.03510472788671065,0.708,0.0203340109176719,0.2692459962579771,0.3948844239505606
45,-0.02670000000000059,0.02284362974660551,0.932,0.01125841907196565,0.2686882647331606,0.39434563906182546
50,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.2702536241152154,0.39890777855161164
55,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.27410238229183026,0.4000200749186834
60,-0.028060000000000588,0.0237325783007241,0.926,0.011706750189527404,0.28415713945094523,0.4040282110265553
65,0.008599999999999417,0.019889396169818736,0.948,0.009929350431926557,0.28222173349117025,0.4042635248747037
70,0.007539999999999417,0.019955698354104275,0.948,0.009929350431926557,0.2837479284698736,0.4043529795411173
75,0.007539999999999417,0.019955698354104275,0.948,0.009929350431926557,0.29833518584865776,0.41636988931226615
80,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.3055199146809899,0.42881254125340784
85,0.007539999999999417,0.019955698354104275,0.948,0.009929350431926557,0.3201597208036864,0.43712429858847707
90,-0.04708000000000058,0.023615582719890695,0.916,0.012405160216619531,0.3311166280967382,0.440962791317984
95,0.007539999999999417,0.019955698354104275,0.948,0.009929350431926557,0.3651745257105675,0.47023960041492957
100,0.007539999999999417,0.019955698354104275,0.948,0.009929350431926557,0.37238807650016453,0.4656673560188573
105,0.01615999999999942,0.01913148475158162,0.952,0.009559916317625384,0.37871035193614755,0.4715633852649495
110,-0.4337800000000009,0.0276656433722406,0.882,0.014427473791346842,0.38234990375544436,0.47216533846050524
115,-0.40296000000000093,0.02603792765947398,0.9,0.013416407864998736,0.3832205702731186,0.4719559219121348
120,-0.41994000000000087,0.026975077252901433,0.89,0.013992855319769442,0.3832764651014097,0.4711811610071852
125,-0.40296000000000093,0.02603792765947398,0.9,0.013416407864998736,0.38328406983835717,0.47194582022245263
130,-0.41994000000000087,0.026975077252901433,0.89,0.013992855319769442,0.38362286093957776,0.47245644583981344
135,-0.41994000000000087,0.026975077252901433,0.89,0.013992855319769442,0.3853841944341034,0.4715733824454656
140,-0.006260000000000589,0.020757736504734812,0.944,0.010282412168358165,0.3855120300887212,0.471830641946779
145,0.007539999999999417,0.019955698354104275,0.948,0.009929350431926557,0.38426150688299954,0.4714697218383567
150,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.38565416265208996,0.47179231013819417
155,0.03481999999999944,0.018124136812549173,0.954,0.009368457717255283,0.3851864712338709,0.47064203348312333
160,0.026199999999999436,0.01900904837176233,0.95,0.00974679434480897,0.38607067418172775,0.4710262386754265
165,-0.08354000000000059,0.026107855844553766,0.9,0.013416407864998736,0.38593021466054833,0.47119220754379926
170,-0.04710000000000058,0.023615274294405304,0.916,0.012405160216619531,0.3860807124363869,0.4711709929110813
175,0.007519999999999418,0.01995544284650181,0.948,0.009929350431926557,0.3865531948429341,0.4714928610084345
180,-0.04710000000000058,0.023615274294405304,0.916,0.012405160216619531,0.38667296947498647,0.4718793938949229
185,-0.04710000000000058,0.023615274294405304,0.916,0.012405160216619531,0.3861779009958368,0.47189180657133545
190,-0.02844000000000056,0.022910118568003967,0.918,0.012269963325128561,0.38711054613075097,0.472281943491903
195,-0.019820000000000552,0.022223814596058884,0.922,0.01199299795714149,0.38722689862980625,0.4720468557213577
200,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.3874697179311943,0.4739186784324106
205,0.007519999999999418,0.01995544284650181,0.948,0.009929350431926557,0.38876495700107183,0.4732225198917036
210,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.3887762880609207,0.47400960006971193
215,-0.028420000000000556,0.022910403907395432,0.918,0.012269963325128561,0.38780546713794045,0.47393034574616083
220,-0.04072000000000057,0.02323567436507923,0.918,0.012269963325128561,0.3885222137467791,0.4725576296619285
225,-0.019820000000000552,0.022223814596058884,0.922,0.01199299795714149,0.38836441542085137,0.47320822651025124
230,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.388001593346125,0.4730170814416395
235,-0.028420000000000556,0.022910403907395432,0.918,0.012269963325128561,0.38903811920924647,0.4732275616228337
240,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.38835323645519315,0.4727099418201509
245,-0.02844000000000056,0.022910118568003967,0.918,0.012269963325128561,0.3883244905435006,0.4739379822501177
250,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.3883676094110394,0.4731490404900233
255,-0.04070000000000057,0.02323597684626149,0.918,0.012269963325128561,0.38787710377588586,0.47297793338021976
260,0.005279999999999419,0.020277560089912203,0.946,0.010107818755794947,0.38815969586043403,0.4732996969318546
265,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.3898637656728605,0.472827783334187
270,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.3886980353013132,0.47333804157334863
275,0.026179999999999433,0.01900881940573902,0.95,0.00974679434480897,0.3886660953994326,0.4724257580009963
280,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.3884215270072368,0.47316341634568676
285,-0.04934000000000057,0.02387784598325402,0.914,0.01253826144248077,0.38879248615619305,0.4733743271405884
290,-0.04932000000000058,0.023878154769579663,0.914,0.01253826144248077,0.38800372267393235,0.47300688619325615
295,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.38861339456132954,0.4727402460667703
300,0.005299999999999418,0.0202778159573461,0.946,0.010107818755794947,0.38846350516682265,0.4731782783806714
