epoch,mean_return_overall,mean_return_overall_stderr,success_rate_overall,success_rate_overall_stderr,success_rate_covered,success_rate_covered_stderr,success_rate_held_out,success_rate_held_out_stderr,weighted_success_rate,clip_frac,entropy
0,-4.0264200000000026,0.11137042501131089,0.368,0.021567382780485908,0.462,0.022296008611408458,0.226,0.01870422412183943,0.3205,0.0,0.5712270736694336
5,-4.012800000000003,0.11342753951311836,0.324,0.020929596269398033,0.37,0.021591665058535898,0.28,0.020079840636817812,0.3135,0.04275315841761329,0.5233650314815529
10,-3.895720000000003,0.11336940752778073,0.356,0.021413266915629666,0.426,0.02211442967837968,0.252,0.019416281827373642,0.3215,0.11706622973475832,0.5596555439918794
15,-3.384600000000002,0.12389380323486733,0.414,0.0220274374360705,0.494,0.02235906974809104,0.278,0.020035768016225385,0.366,0.1533232287651144,0.5362004902330749
20,-3.116420000000002,0.12070061626686096,0.49,0.022356207191739835,0.54,0.022289010745208053,0.376,0.021662132858977667,0.4455,0.15463941538089518,0.5332442186223934
25,-3.071840000000002,0.12413337838309253,0.478,0.0223390241505756,0.576,0.022100859711784968,0.302,0.020532705618110828,0.4145,0.15226425060585932,0.530513694620835
30,-2.9205400000000017,0.1239663366273281,0.5,0.022360679774997897,0.576,0.022100859711784968,0.376,0.021662132858977667,0.457,0.15082506129063528,0.5351638865157781
35,-3.2418000000000022,0.12715817519923767,0.426,0.02211442967837968,0.562,0.022188104921331157,0.156,0.01622738426241272,0.325,0.15895675232993114,0.5357650007902239
40,-3.2078000000000024,0.12671626225548172,0.436,0.02217674457624473,0.562,0.022188104921331157,0.226,0.01870422412183943,0.3625,0.15462667237750083,0.5394486665229321
45,-3.0635400000000024,0.12688267075057974,0.456,0.022273930950777416,0.562,0.022188104921331157,0.298,0.020454632727086544,0.40349999999999997,0.1538509276625745,0.5389514932221591
50,-3.239420000000002,0.12734540324330526,0.424,0.02210085971178497,0.564,0.02217674457624473,0.16,0.016395121225535356,0.327,0.15979474911336178,0.5406063853701593
55,-3.881580000000003,0.11509897396241212,0.348,0.02130239423163509,0.442,0.022209727598509622,0.16,0.016395121225535356,0.2775,0.15671821872176916,0.5504925204423052
60,-3.917180000000003,0.11482559860588588,0.34,0.021184900282984576,0.434,0.02216501748251059,0.16,0.016395121225535356,0.2735,0.16387289490438592,0.5504483947343051
65,-4.055280000000002,0.11113979054866005,0.33,0.02102855201862458,0.406,0.021961967125009547,0.16,0.016395121225535356,0.264,0.16896763200526205,0.5517124140361881
70,-3.8340600000000022,0.11531586982198082,0.354,0.021386163751360363,0.43,0.022140460699813815,0.234,0.018933779337469845,0.313,0.17361536306077896,0.5436241518297996
75,-3.943920000000003,0.11287633085461284,0.348,0.02130239423163509,0.43,0.022140460699813815,0.242,0.019153902996517445,0.3155,0.1771210746972092,0.5472813001013505
80,-3.943920000000003,0.11287633085461284,0.348,0.02130239423163509,0.43,0.022140460699813815,0.244,0.019207498535728174,0.3165,0.17610032554336422,0.5441746952860573
85,-3.8010400000000026,0.11494186459597748,0.368,0.021567382780485908,0.43,0.022140460699813815,0.316,0.020791536739741004,0.35750000000000004,0.17635510859964446,0.5453832033236465
90,-3.795440000000003,0.11486371408238559,0.37,0.021591665058535898,0.43,0.022140460699813815,0.316,0.020791536739741004,0.358,0.17608969996061025,0.5446691707607113
95,-3.795440000000003,0.11486371408238559,0.37,0.021591665058535898,0.43,0.022140460699813815,0.318,0.020826713614970557,0.359,0.17718629115174628,0.5418254348194652
100,-3.788400000000003,0.11480877527436666,0.372,0.021615549958305478,0.43,0.022140460699813815,0.318,0.020826713614970557,0.35950000000000004,0.17763048681519414,0.5459696884761629
105,-3.7946000000000026,0.1148664619460355,0.37,0.021591665058535898,0.426,0.02211442967837968,0.32,0.020861447696648473,0.359,0.18212064351316143,0.5508094581176958
