epoch,mean_return_overall,mean_return_overall_stderr,success_rate_overall,success_rate_overall_stderr,success_rate_covered,success_rate_covered_stderr,success_rate_held_out,success_rate_held_out_stderr,weighted_success_rate,clip_frac,entropy
0,-4.0264200000000026,0.11137042501131089,0.368,0.021567382780485908,0.462,0.022296008611408458,0.226,0.01870422412183943,0.3205,0.0,0.5712270736694336
5,-4.168580000000002,0.10799506084631845,0.354,0.021386163751360363,0.434,0.02216501748251059,0.23,0.01882020191177555,0.312,0.10441477664774385,0.5692654745766629
10,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.228,0.018762515822778138,0.3235,0.11976601383878512,0.5720220919910873
15,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.12742124747515945,0.5754231490590953
20,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.13131036564545476,0.5802987750564761
25,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.13167502341134513,0.5868679257939062
30,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.1441491909186707,0.6006121303621276
35,-4.0264200000000026,0.11137042501131089,0.368,0.021567382780485908,0.462,0.022296008611408458,0.232,0.018877287940803362,0.3235,0.17097305721250733,0.6021300155638426
40,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.1713902654268282,0.6029401521588044
45,-4.029220000000002,0.11126715590505594,0.37,0.021591665058535898,0.438,0.02218810492133116,0.274,0.01994612744369192,0.339,0.17761616536740077,0.6028260783382443
50,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.18066181996592645,0.6022969884875491
55,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.17657062318712988,0.602469771126766
60,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.18344683973816708,0.6024029805139424
65,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.236,0.018989681408596616,0.3275,0.18554839569166026,0.6026493045170287
70,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.19130507595049578,0.6030992237059907
75,-4.0264200000000026,0.11137042501131089,0.368,0.021567382780485908,0.462,0.022296008611408458,0.232,0.018877287940803362,0.3235,0.19419496563250707,0.6052831538895015
80,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.234,0.018933779337469845,0.327,0.19519092175038025,0.6048779160758
85,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.23,0.01882020191177555,0.3245,0.19442283823694806,0.6055643687562863
90,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.23,0.01882020191177555,0.3245,0.19850583483323617,0.6053855487889468
95,-4.022440000000002,0.11131623103932338,0.37,0.021591665058535898,0.462,0.022296008611408458,0.228,0.018762515822778138,0.322,0.1994312617123547,0.6064138589647624
100,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.23,0.01882020191177555,0.3245,0.2025611510191263,0.6065939611383617
105,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.23,0.01882020191177555,0.3245,0.20927571238500045,0.6076483188112297
110,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.23,0.01882020191177555,0.325,0.20098055671950626,0.6078460652961095
115,-4.019540000000003,0.11125087315073093,0.372,0.021615549958305478,0.464,0.022302645582979615,0.23,0.01882020191177555,0.324,0.20931120799146807,0.6093835322464375
120,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.23,0.01882020191177555,0.325,0.21115101266754965,0.610271675093368
125,-4.001640000000002,0.11105707100765815,0.38,0.021707141681944216,0.466,0.022308921982023246,0.27,0.019854470529329156,0.34650000000000003,0.21226943250385177,0.6105786696372316
130,-4.001640000000002,0.11105707100765815,0.38,0.021707141681944216,0.466,0.022308921982023246,0.27,0.019854470529329156,0.34650000000000003,0.2157078102698775,0.6103643913974677
135,-4.001640000000002,0.11105707100765815,0.38,0.021707141681944216,0.466,0.022308921982023246,0.27,0.019854470529329156,0.34650000000000003,0.21583589477122098,0.6109826899277407
140,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.23,0.01882020191177555,0.325,0.21399924697439157,0.6100254628155798
