epoch,mean_return_overall,mean_return_overall_stderr,success_rate_overall,success_rate_overall_stderr,success_rate_covered,success_rate_covered_stderr,success_rate_held_out,success_rate_held_out_stderr,weighted_success_rate,clip_frac,entropy
0,-4.0264200000000026,0.11137042501131089,0.368,0.021567382780485908,0.462,0.022296008611408458,0.226,0.01870422412183943,0.3205,0.0,0.5712270736694336
5,-4.166220000000002,0.10794073847811134,0.356,0.021413266915629666,0.434,0.02216501748251059,0.226,0.01870422412183943,0.3105,0.08959539619576923,0.5671558910879395
10,-4.017900000000003,0.11117811826074422,0.374,0.021639038795658184,0.466,0.022308921982023246,0.224,0.018645321128905237,0.322,0.10539244597898241,0.5694143745396704
15,-4.015240000000002,0.11111643750948831,0.376,0.021662132858977667,0.472,0.022325590697672478,0.23,0.01882020191177555,0.327,0.11726149411193076,0.5744644865097716
20,-3.9968000000000026,0.11103262367430583,0.378,0.02168483340955148,0.466,0.022308921982023246,0.274,0.01994612744369192,0.34800000000000003,0.12316473814957726,0.5814999742510989
25,-4.011440000000002,0.11115930843973447,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.12770151653345543,0.5907425447811613
30,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.15127807310534777,0.6095312355726976
35,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.234,0.018933779337469845,0.327,0.1691786807643764,0.610466318585642
40,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.1690853989082296,0.611013100668072
45,-4.243140000000003,0.10744753082691115,0.338,0.02115447943108031,0.408,0.021978898971513564,0.236,0.018989681408596616,0.3045,0.1712530182864252,0.6106135438910514
50,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.234,0.018933779337469845,0.327,0.17233913788460983,0.609384601578966
55,-4.020260000000002,0.11123715325735384,0.372,0.021615549958305478,0.466,0.022308921982023246,0.234,0.018933779337469845,0.3265,0.17281444032821497,0.6102738198678055
60,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.234,0.018933779337469845,0.327,0.18086459155001752,0.6096743626673965
65,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.236,0.018989681408596616,0.328,0.1854383669874746,0.6108668859687698
70,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.234,0.018933779337469845,0.327,0.1939822614364789,0.6115063881354788
75,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.23,0.01882020191177555,0.325,0.19621448129090951,0.6157298533676681
80,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.228,0.018762515822778138,0.324,0.19508089304619458,0.6144750566913255
85,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.228,0.018762515822778138,0.324,0.19250083927120024,0.6155392745226946
90,-4.013620000000002,0.11112069740241923,0.376,0.021662132858977667,0.472,0.022325590697672478,0.228,0.018762515822778138,0.326,0.19287261926234342,0.6152862000358479
95,-4.022440000000002,0.11131623103932338,0.37,0.021591665058535898,0.462,0.022296008611408458,0.226,0.01870422412183943,0.321,0.193623878925676,0.6166712350756751
100,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.228,0.018762515822778138,0.324,0.19949351378085903,0.6165539665454325
105,-4.016280000000003,0.11118245330626603,0.374,0.021639038795658184,0.466,0.022308921982023246,0.228,0.018762515822778138,0.324,0.20629635219349454,0.6159435998240318
