epoch,mean_return_overall,mean_return_overall_stderr,success_rate_overall,success_rate_overall_stderr,success_rate_covered,success_rate_covered_stderr,success_rate_held_out,success_rate_held_out_stderr,weighted_success_rate,clip_frac,entropy
0,-4.0264200000000026,0.11137042501131089,0.368,0.021567382780485908,0.462,0.022296008611408458,0.226,0.01870422412183943,0.3205,0.0,0.5712270736694336
5,-3.9897000000000027,0.11106127777042736,0.38,0.021707141681944216,0.472,0.022325590697672478,0.25,0.019364916731037084,0.33799999999999997,0.16432128690092476,0.8073724124921888
10,-4.013620000000002,0.11112069740241923,0.376,0.021662132858977667,0.472,0.022325590697672478,0.23,0.01882020191177555,0.327,0.21846430266155484,0.8948294354279327
15,-4.042180000000002,0.10863883511525713,0.356,0.021413266915629666,0.426,0.02211442967837968,0.23,0.01882020191177555,0.3105,0.30195649362465726,0.9651624666506629
20,-4.061680000000002,0.10874356236210042,0.35,0.02133072900770154,0.388,0.021792475765731623,0.228,0.018762515822778138,0.2985,0.32057459777475245,0.9836782751978398
25,-4.049480000000003,0.10846467931635637,0.358,0.021439962686534694,0.398,0.02189045454073533,0.244,0.019207498535728174,0.311,0.33174805506386107,0.982426989544362
30,-3.8364200000000026,0.11608696208963358,0.352,0.02135865164283551,0.466,0.022308921982023246,0.17,0.016798809481626965,0.28950000000000004,0.3450076689061868,0.98498455241733
35,-4.084400000000002,0.11268678218850701,0.344,0.02124448163641561,0.468,0.022314838112789438,0.12,0.014532721699667961,0.263,0.3444133291043661,0.9916281698988768
40,-4.430460000000003,0.10068357947947632,0.328,0.02099599961897504,0.424,0.02210085971178497,0.172,0.0168769665520792,0.274,0.3431933502368939,0.9916424402665206
45,-3.872440000000003,0.116063303816495,0.344,0.02124448163641561,0.464,0.022302645582979615,0.11,0.013992855319769442,0.257,0.35161439598103045,0.9890704096547309
50,-4.489120000000002,0.09979081346095954,0.318,0.020826713614970557,0.428,0.022127629787213995,0.108,0.013880633991284405,0.2405,0.3543943339513709,0.9882709983447513
55,-4.205280000000003,0.10587049184357285,0.33,0.02102855201862458,0.428,0.022127629787213995,0.166,0.016639951923007473,0.2725,0.3583123259900244,0.9901340308287142
60,-4.008940000000003,0.1128360782409599,0.366,0.021542701780417423,0.502,0.02236050088884415,0.158,0.01631171358257617,0.296,0.3612387892453049,0.9950842851633296
65,-4.456780000000004,0.10106529603775978,0.294,0.02037469018169356,0.452,0.022257403262734853,0.014,0.00525433154644813,0.1935,0.3742993273542601,1.0182866821069125
70,-4.599940000000002,0.0939942614886676,0.304,0.020571047615520213,0.41,0.02199545407578575,0.082,0.012269963325128565,0.2195,0.3794666726302062,1.0168632058513845
75,-4.118220000000003,0.10880418954801338,0.356,0.021413266915629666,0.486,0.022351912669836556,0.122,0.014636666287102402,0.27149999999999996,0.3850414089901488,1.0246867110605502
80,-4.726620000000003,0.09300350934884136,0.256,0.01951737687293044,0.364,0.02151762068631195,0.016,0.005611416933360059,0.163,0.39722310341679845,1.03593532474739
85,-4.678200000000002,0.09708360479504263,0.266,0.019760769215797242,0.384,0.02175058619899703,0.018,0.005945754788081997,0.1715,0.40486012726621246,1.0332274017694438
90,-4.342720000000003,0.10827091392982707,0.28,0.020079840636817812,0.436,0.02217674457624473,0.008,0.003983967871356395,0.183,0.4102443730617318,1.035889156043415
95,-4.452480000000003,0.10520526840039916,0.284,0.020166506886419373,0.432,0.022152923057691506,0.016,0.005611416933360059,0.187,0.4117531676578033,1.0368272218087176
100,-4.471280000000003,0.10324059241984242,0.284,0.020166506886419373,0.438,0.02218810492133116,0.014,0.00525433154644813,0.1875,0.4127974393923721,1.0348964859704648
105,-4.536740000000003,0.10193388025970573,0.272,0.019900552756142227,0.418,0.02205792374635473,0.014,0.00525433154644813,0.1795,0.4145692172224593,1.0325192536855645
110,-4.567920000000002,0.09772796604452598,0.274,0.01994612744369192,0.418,0.02205792374635473,0.012,0.004869496893930624,0.179,0.4167887710707834,1.0332360676967662
