epoch,state,pi_d_star_action,argmax_action,agrees,prob_pi_d_star_action
65,311,3,3,1,0.6076765656471252
65,312,1,2,0,0.19646993279457092
65,316,1,0,0,0.04925920441746712
65,320,3,3,1,0.6171823740005493
65,321,2,1,0,0.006506266538053751
65,342,1,0,0,0.0034623558167368174
65,344,1,3,0,0.011695080436766148
65,372,3,0,0,0.3056507408618927
65,373,1,2,0,0.01193902175873518
65,374,3,3,1,0.8764762878417969
65,379,3,3,1,0.5001099705696106
65,381,1,3,0,0.44987791776657104
65,382,2,1,0,0.32475030422210693
65,386,1,3,0,0.006717326119542122
65,387,2,3,0,0.006539377849549055
65,389,3,1,0,3.844720595225226e-06
65,409,3,3,1,0.9163486361503601
65,445,3,1,0,0.2815656363964081
65,537,2,3,0,0.00886309053748846
65,626,2,1,0,0.4391450583934784
65,657,3,2,0,0.31264299154281616
65,685,1,2,0,0.12123841047286987
65,715,3,1,0,0.05977796018123627
65,716,1,2,0,0.12568847835063934
65,748,3,1,0,0.4983285963535309
65,749,0,0,1,0.5240715146064758
70,71,1,0,0,0.4285709857940674
70,129,1,3,0,0.3243035078048706
70,157,2,3,0,0.00256272591650486
70,158,2,3,0,0.0026337122544646263
70,159,3,2,0,0.26620179414749146
70,162,1,3,0,0.0014036595821380615
70,183,0,3,0,0.4059881865978241
70,189,1,2,0,0.24430020153522491
70,192,1,3,0,0.41347959637641907
70,197,1,3,0,0.08460210263729095
70,219,1,0,0,0.08878938853740692
70,221,1,3,0,0.04817892611026764
70,230,1,0,0,0.005325055215507746
70,233,1,3,0,0.4146191477775574
70,243,3,2,0,0.164496049284935
70,249,3,0,0,0.44180092215538025
70,250,1,2,0,0.17956241965293884
70,256,1,0,0,0.047182317823171616
70,263,1,3,0,0.17119468748569489
70,279,1,3,0,0.41617876291275024
70,280,2,0,0,0.3466053605079651
70,281,1,0,0,0.004053018521517515
70,282,3,3,1,0.6431231498718262
70,286,1,0,0,0.05709034577012062
70,307,3,0,0,0.4063132107257843
70,308,0,0,1,0.6476196050643921
70,309,1,0,0,0.006894715595990419
70,310,3,3,1,0.6702735424041748
70,311,3,1,0,0.44076040387153625
70,312,1,2,0,0.10939652472734451
70,316,1,0,0,0.06239320710301399
70,320,3,3,1,0.6758044958114624
70,321,2,1,0,0.005994908511638641
70,342,1,0,0,0.003192432224750519
70,344,1,3,0,0.011755922809243202
70,372,3,0,0,0.3067113161087036
70,373,1,2,0,0.00783692765980959
70,374,3,3,1,0.8709858655929565
70,379,3,3,1,0.5259156227111816
70,381,1,3,0,0.37672239542007446
70,382,2,1,0,0.34542715549468994
70,386,1,3,0,0.0068992371670901775
70,387,2,3,0,0.006087999790906906
70,389,3,1,0,3.308842906335485e-06
70,409,3,3,1,0.9024717211723328
70,445,3,1,0,0.25302499532699585
70,537,2,3,0,0.008546249009668827
70,626,2,2,1,0.47029954195022583
70,657,3,2,0,0.3512100577354431
70,685,1,2,0,0.13190598785877228
70,715,3,1,0,0.11079694330692291
70,716,1,2,0,0.11934993416070938
70,748,3,3,1,0.5018630027770996
70,749,0,2,0,0.46769464015960693
75,71,1,0,0,0.27513158321380615
75,129,1,3,0,0.38538655638694763
75,157,2,3,0,0.0035360027104616165
75,158,2,3,0,0.003347044112160802
75,159,3,2,0,0.1820792257785797
75,162,1,3,0,0.001118116662837565
75,183,0,3,0,0.4261344373226166
75,189,1,2,0,0.23699131608009338
75,192,1,3,0,0.4293312430381775
75,197,1,3,0,0.0625060647726059
75,219,1,0,0,0.07698362320661545
75,221,1,3,0,0.0316508412361145
75,230,1,0,0,0.003696428146213293
75,233,1,3,0,0.47939786314964294
75,243,3,2,0,0.3431781232357025
75,249,3,0,0,0.4400407671928406
75,250,1,2,0,0.19007597863674164
75,256,1,0,0,0.03514070063829422
75,263,1,3,0,0.18620842695236206
75,279,1,1,1,0.5175904035568237
75,280,2,0,0,0.36512842774391174
75,281,1,0,0,0.002659037709236145
75,282,3,3,1,0.6064893007278442
75,286,1,0,0,0.042948752641677856
75,307,3,0,0,0.3797518014907837
75,308,0,0,1,0.6457543969154358
75,309,1,0,0,0.0037833398673683405
75,310,3,3,1,0.5882721543312073
75,311,3,3,1,0.5291142463684082
75,312,1,2,0,0.16286417841911316
75,316,1,0,0,0.047849126160144806
75,320,3,3,1,0.6092236638069153
75,321,2,1,0,0.007922276854515076
75,342,1,0,0,0.0024609791580587626
75,344,1,3,0,0.00971954595297575
75,372,3,0,0,0.24244430661201477
75,373,1,2,0,0.013166246935725212
75,374,3,3,1,0.8095512390136719
75,379,3,3,1,0.5226953625679016
75,381,1,3,0,0.42616623640060425
75,382,2,1,0,0.3113756775856018
75,386,1,3,0,0.008011376485228539
75,387,2,3,0,0.008030827157199383
75,389,3,1,0,2.164068973797839e-06
75,409,3,3,1,0.8679742813110352
75,445,3,1,0,0.1706864833831787
75,537,2,3,0,0.013719634152948856
75,626,2,1,0,0.4266839027404785
75,657,3,2,0,0.33423036336898804
75,685,1,2,0,0.1828538328409195
75,715,3,1,0,0.04892510175704956
75,716,1,2,0,0.15517960488796234
75,748,3,1,0,0.4558183252811432
75,749,0,2,0,0.48429763317108154
80,71,1,0,0,0.40603703260421753
80,129,1,3,0,0.3756352663040161
80,157,2,3,0,0.0032138873357325792
80,158,2,3,0,0.0034232279285788536
80,159,3,2,0,0.16618292033672333
80,162,1,3,0,0.000441628391854465
80,183,0,3,0,0.4268169701099396
80,189,1,2,0,0.3150234520435333
80,192,1,3,0,0.43444207310676575
80,197,1,3,0,0.0407860167324543
80,219,1,0,0,0.07056115567684174
80,221,1,3,0,0.029083410277962685
80,230,1,0,0,0.003270526183769107
80,233,1,3,0,0.4570773243904114
80,243,3,3,1,0.5115761756896973
80,249,3,0,0,0.4186818301677704
80,250,1,2,0,0.2391418218612671
80,256,1,0,0,0.037067193537950516
80,263,1,3,0,0.17683976888656616
80,279,1,1,1,0.5619124174118042
80,280,2,0,0,0.34756556153297424
80,281,1,0,0,0.00292654219083488
80,282,3,3,1,0.5994753241539001
80,286,1,0,0,0.04531905800104141
80,307,3,0,0,0.34951215982437134
80,308,0,0,1,0.6177449226379395
80,309,1,0,0,0.002847648225724697
80,310,3,3,1,0.5802846550941467
80,311,3,3,1,0.6033889651298523
80,312,1,2,0,0.22614598274230957
80,316,1,0,0,0.049689654260873795
80,320,3,3,1,0.5859931707382202
80,321,2,1,0,0.00578966224566102
80,342,1,0,0,0.002732694847509265
80,344,1,3,0,0.013593688607215881
80,372,3,0,0,0.2370225340127945
80,373,1,2,0,0.030695881694555283
80,374,3,3,1,0.8144109845161438
80,379,3,3,1,0.5300623774528503
80,381,1,3,0,0.3491593897342682
80,382,2,1,0,0.2337929606437683
80,386,1,3,0,0.011599554680287838
80,387,2,3,0,0.009576198644936085
80,389,3,1,0,2.3030921170175134e-07
80,409,3,3,1,0.8191081881523132
80,445,3,1,0,0.2633645236492157
80,537,2,3,0,0.024403413757681847
80,626,2,1,0,0.42923444509506226
80,657,3,2,0,0.3475591838359833
80,685,1,2,0,0.2735530138015747
80,715,3,1,0,0.06014503911137581
80,716,1,2,0,0.17164237797260284
80,748,3,1,0,0.2775298058986664
80,749,0,2,0,0.4876825213432312
85,71,1,0,0,0.35767051577568054
85,129,1,3,0,0.32417938113212585
85,157,2,3,0,0.0009183711372315884
85,158,2,3,0,0.001021801377646625
85,159,3,2,0,0.16312412917613983
85,162,1,3,0,0.0003191730647813529
85,183,0,3,0,0.4673292636871338
85,189,1,2,0,0.27999773621559143
85,192,1,3,0,0.4061897099018097
85,197,1,3,0,0.04685952886939049
85,219,1,0,0,0.06894060969352722
85,221,1,3,0,0.03368372842669487
85,230,1,0,0,0.004283152054995298
85,233,1,3,0,0.38439324498176575
85,243,3,2,0,0.42441263794898987
85,249,3,0,0,0.3844245970249176
85,250,1,2,0,0.1998622864484787
85,256,1,0,0,0.04925891384482384
85,263,1,3,0,0.14539548754692078
85,279,1,1,1,0.6099032163619995
85,280,2,3,0,0.21318960189819336
85,281,1,0,0,0.00182642275467515
85,282,3,3,1,0.5447474718093872
85,286,1,0,0,0.05581505224108696
85,307,3,0,0,0.3071700632572174
85,308,0,3,0,0.36489808559417725
85,309,1,0,0,0.0015023736050352454
85,310,3,3,1,0.5258329510688782
85,311,3,1,0,0.42780786752700806
85,312,1,2,0,0.1523486226797104
85,316,1,0,0,0.05700025334954262
85,320,3,3,1,0.6391240358352661
85,321,2,1,0,0.006071023177355528
85,342,1,0,0,0.0017335893353447318
85,344,1,3,0,0.011498989537358284
85,372,3,0,0,0.3126668334007263
85,373,1,2,0,0.025774378329515457
85,374,3,3,1,0.9071518182754517
85,379,3,1,0,0.433210164308548
85,381,1,3,0,0.46936631202697754
85,382,2,1,0,0.3131560981273651
85,386,1,3,0,0.005041942931711674
85,387,2,3,0,0.007405908312648535
85,389,3,1,0,1.2086847789305466e-07
85,409,3,3,1,0.9677513241767883
85,445,3,1,0,0.3055904507637024
85,537,2,3,0,0.00764841353520751
85,626,2,2,1,0.4619208872318268
85,657,3,2,0,0.3585004508495331
85,685,1,2,0,0.38451331853866577
85,715,3,1,0,0.08757480978965759
85,716,1,2,0,0.24769969284534454
85,748,3,1,0,0.3800041973590851
85,749,0,2,0,0.4810904562473297
90,71,1,0,0,0.3352563977241516
90,129,1,3,0,0.46531787514686584
90,157,2,3,0,0.0016010712133720517
90,158,2,3,0,0.0014778826152905822
90,159,3,2,0,0.16851048171520233
90,162,1,3,0,0.00010107905109180138
90,183,0,3,0,0.40161025524139404
90,189,1,2,0,0.3711804747581482
90,192,1,3,0,0.42094239592552185
90,197,1,3,0,0.04019243270158768
90,219,1,0,0,0.05657122656702995
90,221,1,3,0,0.030133957043290138
90,230,1,0,0,0.005251504946500063
90,233,1,3,0,0.39046889543533325
90,243,3,2,0,0.3461369276046753
90,249,3,0,0,0.4111538827419281
90,250,1,2,0,0.22087256610393524
90,256,1,0,0,0.07274932414293289
90,263,1,3,0,0.14342521131038666
90,279,1,1,1,0.6564306020736694
90,280,2,0,0,0.27435219287872314
90,281,1,0,0,0.0014797899639233947
90,282,3,3,1,0.5402966737747192
90,286,1,0,0,0.08059532195329666
90,307,3,0,0,0.364899605512619
90,308,0,0,1,0.46394550800323486
90,309,1,0,0,0.0005477207596413791
90,310,3,1,0,0.48786523938179016
90,311,3,1,0,0.4981803297996521
90,312,1,2,0,0.13984371721744537
90,316,1,0,0,0.08288665860891342
90,320,3,3,1,0.6211851835250854
90,321,2,1,0,0.007097335532307625
90,342,1,0,0,0.001293773646466434
90,344,1,3,0,0.009252806194126606
90,372,3,3,1,0.5335178375244141
90,373,1,2,0,0.02862102910876274
90,374,3,3,1,0.9477019906044006
90,379,3,1,0,0.40863317251205444
90,381,1,3,0,0.48357853293418884
90,382,2,1,0,0.32313817739486694
90,386,1,3,0,0.003986855503171682
90,387,2,3,0,0.010365164838731289
90,389,3,1,0,9.079242602183513e-08
90,409,3,3,1,0.9683266282081604
90,445,3,1,0,0.35763710737228394
90,537,2,3,0,0.006844730116426945
90,626,2,2,1,0.4633934199810028
90,657,3,2,0,0.35404592752456665
90,685,1,2,0,0.27633193135261536
90,715,3,1,0,0.046850454062223434
90,716,1,2,0,0.13564881682395935
90,748,3,1,0,0.3731103837490082
90,749,0,2,0,0.1817309856414795
95,71,1,0,0,0.18381312489509583
95,129,1,3,0,0.47665974497795105
95,157,2,3,0,0.0008726430241949856
95,158,2,3,0,0.0005636728601530194
95,159,3,2,0,0.2848219573497772
95,162,1,3,0,0.00011056116636609659
95,183,0,3,0,0.3384624123573303
95,189,1,1,1,0.5224041938781738
95,192,1,3,0,0.42126891016960144
95,197,1,3,0,0.03673001751303673
95,219,1,0,0,0.04654259979724884
95,221,1,3,0,0.026699723675847054
95,230,1,0,0,0.0005833239993080497
95,233,1,3,0,0.3839239180088043
95,243,3,3,1,0.7643318772315979
95,249,3,3,1,0.4989897310733795
95,250,1,2,0,0.21471862494945526
95,256,1,0,0,0.03161401301622391
95,263,1,3,0,0.14667610824108124
95,279,1,1,1,0.6422643065452576
95,280,2,3,0,0.29219454526901245
95,281,1,0,0,0.000612243078649044
95,282,3,0,0,0.45387187600135803
95,286,1,0,0,0.03707728162407875
95,307,3,0,0,0.42550545930862427
95,308,0,3,0,0.4267200231552124
95,309,1,0,0,0.0005200764280743897
95,310,3,1,0,0.4817947447299957
95,311,3,3,1,0.5630533695220947
95,312,1,2,0,0.16355068981647491
95,316,1,0,0,0.03998033329844475
95,320,3,3,1,0.5295936465263367
95,321,2,1,0,0.33306068181991577
95,342,1,0,0,0.00040712382178753614
95,344,1,3,0,0.008081815205514431
95,372,3,3,1,0.5603026747703552
95,373,1,2,0,0.032318320125341415
95,374,3,3,1,0.8579628467559814
95,379,3,3,1,0.48686522245407104
95,381,1,3,0,0.40234288573265076
95,382,2,1,0,0.3271500766277313
95,386,1,3,0,0.0026267587672919035
95,387,2,3,0,0.009477268904447556
95,389,3,1,0,1.56668988893216e-07
95,409,3,3,1,0.9381214380264282
95,445,3,1,0,0.33572131395339966
95,537,2,3,0,0.01293788943439722
95,626,2,2,1,0.5431590676307678
95,657,3,2,0,0.31953275203704834
95,685,1,2,0,0.3165915310382843
95,715,3,1,0,0.06414911150932312
95,716,1,2,0,0.24666988849639893
95,748,3,1,0,0.3542807102203369
95,749,0,2,0,0.18327002227306366
100,71,1,0,0,0.12704947590827942
100,129,1,3,0,0.4307776391506195
100,157,2,3,0,0.0015602168859913945
100,158,2,3,0,0.0007258738623932004
100,159,3,2,0,0.1992674469947815
100,162,1,3,0,4.9201389629160985e-05
100,183,0,3,0,0.30005916953086853
100,189,1,2,0,0.3776741027832031
100,192,1,3,0,0.42409491539001465
100,197,1,3,0,0.04319387301802635
100,219,1,0,0,0.10118593275547028
100,221,1,3,0,0.022668788209557533
100,230,1,0,0,0.0004668883921112865
100,233,1,3,0,0.40573960542678833
100,243,3,3,1,0.6278968453407288
100,249,3,0,0,0.46418073773384094
100,250,1,2,0,0.15826956927776337
100,256,1,0,0,0.028187090530991554
100,263,1,3,0,0.14198607206344604
100,279,1,1,1,0.601693868637085
100,280,2,3,0,0.30572277307510376
100,281,1,0,0,0.000645836757030338
100,282,3,0,0,0.39961183071136475
100,286,1,0,0,0.03602447733283043
100,307,3,3,1,0.48761066794395447
100,308,0,0,1,0.4381283223628998
100,309,1,0,0,0.00046384043525904417
100,310,3,1,0,0.4960141181945801
100,311,3,3,1,0.3670026659965515
100,312,1,2,0,0.11191020905971527
100,316,1,0,0,0.04383915662765503
100,320,3,3,1,0.6185508966445923
100,321,2,1,0,0.3313692808151245
100,342,1,0,0,0.00046713530900888145
100,344,1,3,0,0.006125185638666153
100,372,3,3,1,0.5190454721450806
100,373,1,2,0,0.029441412538290024
100,374,3,3,1,0.6108765602111816
100,379,3,2,0,0.3295275866985321
100,381,1,3,0,0.17234298586845398
100,382,2,1,0,0.325307160615921
100,386,1,3,0,0.0015158206224441528
100,387,2,3,0,0.012749678455293179
100,389,3,1,0,1.335607748842449e-07
100,409,3,3,1,0.600239098072052
100,445,3,1,0,0.22521701455116272
100,537,2,3,0,0.01738598570227623
100,626,2,2,1,0.5370057821273804
100,657,3,2,0,0.3278617858886719
100,685,1,2,0,0.3448612689971924
100,715,3,1,0,0.06049247831106186
100,716,1,2,0,0.1927546113729477
100,748,3,1,0,0.3685879707336426
100,749,0,2,0,0.21367864310741425
105,71,1,0,0,0.18092258274555206
105,129,1,3,0,0.4384789764881134
105,157,2,3,0,0.0014431840972974896
105,158,2,3,0,0.0006985399522818625
105,159,3,2,0,0.26653018593788147
105,162,1,3,0,5.140285793459043e-05
105,183,0,3,0,0.29927176237106323
105,189,1,2,0,0.4610354006290436
105,192,1,3,0,0.4043274521827698
105,197,1,3,0,0.031072378158569336
105,219,1,0,0,0.12914462387561798
105,221,1,3,0,0.019789548590779305
105,230,1,0,0,0.00034151581348851323
105,233,1,3,0,0.2996821105480194
105,243,3,3,1,0.7225709557533264
105,249,3,3,1,0.5090328454971313
105,250,1,2,0,0.21963267028331757
105,256,1,0,0,0.031000223010778427
105,263,1,3,0,0.15807434916496277
105,279,1,1,1,0.5401368737220764
105,280,2,0,0,0.3161482512950897
105,281,1,0,0,0.0007965087424963713
105,282,3,0,0,0.42119377851486206
105,286,1,0,0,0.03832324221730232
105,307,3,3,1,0.5152707099914551
105,308,0,0,1,0.5133134722709656
105,309,1,0,0,0.0020594734232872725
105,310,3,3,1,0.5352132320404053
105,311,3,2,0,0.34329232573509216
105,312,1,2,0,0.16000135242938995
105,316,1,0,0,0.04318401217460632
105,320,3,3,1,0.612034022808075
105,321,2,1,0,0.31595730781555176
105,342,1,0,0,0.00048445328138768673
105,344,1,3,0,0.005754080601036549
105,372,3,3,1,0.5592357516288757
105,373,1,2,0,0.037501804530620575
105,374,3,2,0,0.36621546745300293
105,379,3,2,0,0.3079207241535187
105,381,1,3,0,0.17138610780239105
105,382,2,1,0,0.3275054097175598
105,386,1,3,0,0.0006190125131979585
105,387,2,3,0,0.010223065502941608
105,389,3,1,0,7.4238990066533e-08
105,409,3,3,1,0.5917719006538391
105,445,3,1,0,0.24051403999328613
105,537,2,3,0,0.01058502122759819
105,626,2,2,1,0.5246095061302185
105,657,3,2,0,0.3047184348106384
105,685,1,2,0,0.3290358781814575
105,715,3,1,0,0.16008830070495605
105,716,1,2,0,0.1822887808084488
105,748,3,1,0,0.3869461417198181
105,749,0,2,0,0.1959284394979477
110,71,1,0,0,0.18689653277397156
110,129,1,3,0,0.4752597212791443
110,157,2,3,0,0.0017148306360468268
110,158,2,3,0,0.0008376372279599309
110,159,3,2,0,0.3183683156967163
110,162,1,3,0,3.557544550858438e-05
110,183,0,3,0,0.2989110052585602
110,189,1,1,1,0.5455070734024048
110,192,1,3,0,0.4063917398452759
110,197,1,3,0,0.03419072926044464
110,219,1,0,0,0.13367760181427002
110,221,1,3,0,0.02147950604557991
110,230,1,0,0,0.00022586851264350116
110,233,1,3,0,0.3039840757846832
110,243,3,3,1,0.5956704020500183
110,249,3,3,1,0.4989161193370819
110,250,1,2,0,0.2468043863773346
110,256,1,0,0,0.02884538844227791
110,263,1,3,0,0.1501256674528122
110,279,1,3,0,0.4779869019985199
110,280,2,0,0,0.30330419540405273
110,281,1,0,0,0.0009059676085598767
110,282,3,3,1,0.5022467374801636
110,286,1,0,0,0.03674601763486862
110,307,3,3,1,0.501724898815155
110,308,0,0,1,0.5156116485595703
110,309,1,0,0,0.0035380807239562273
110,310,3,3,1,0.5492614507675171
110,311,3,2,0,0.3433168828487396
110,312,1,2,0,0.1943785697221756
110,316,1,0,0,0.041094206273555756
110,320,3,3,1,0.5913911461830139
110,321,2,1,0,0.33015716075897217
110,342,1,0,0,0.0006079611484892666
110,344,1,3,0,0.007264816667884588
110,372,3,2,0,0.4556756615638733
110,373,1,2,0,0.06496106088161469
110,374,3,2,0,0.2283279150724411
110,379,3,2,0,0.31862708926200867
110,381,1,3,0,0.166481614112854
110,382,2,1,0,0.27456381916999817
110,386,1,3,0,0.0006006721523590386
110,387,2,3,0,0.01101990882307291
110,389,3,1,0,6.515201533829895e-08
110,409,3,3,1,0.5670809745788574
110,445,3,1,0,0.22272509336471558
110,537,2,3,0,0.009611067362129688
110,626,2,2,1,0.4729025363922119
110,657,3,2,0,0.31227096915245056
110,685,1,2,0,0.4105091392993927
110,715,3,1,0,0.12205592542886734
110,716,1,2,0,0.20743657648563385
110,748,3,1,0,0.3646763563156128
110,749,0,2,0,0.19333654642105103
115,71,1,0,0,0.24036905169487
115,129,1,1,1,0.5318298935890198
115,157,2,3,0,0.0027660441119223833
115,158,2,3,0,0.0012411496136337519
115,159,3,2,0,0.41320252418518066
115,162,1,3,0,4.06666767958086e-05
115,183,0,3,0,0.30429044365882874
115,189,1,2,0,0.4231930375099182
115,192,1,3,0,0.4099062383174896
115,197,1,3,0,0.030668146908283234
115,219,1,0,0,0.12504206597805023
115,221,1,3,0,0.02230418100953102
115,230,1,0,0,0.00020742979540955275
115,233,1,3,0,0.30301398038864136
115,243,3,2,0,0.4062185287475586
115,249,3,3,1,0.493867963552475
115,250,1,2,0,0.1849151849746704
115,256,1,0,0,0.029233282431960106
115,263,1,3,0,0.11546444147825241
115,279,1,3,0,0.4628910720348358
115,280,2,0,0,0.3088887333869934
115,281,1,0,0,0.0006536610890179873
115,282,3,3,1,0.4159642457962036
115,286,1,0,0,0.03405090793967247
115,307,3,3,1,0.4910002648830414
115,308,0,0,1,0.5216099619865417
115,309,1,0,0,0.001769034075550735
115,310,3,3,1,0.544215738773346
115,311,3,2,0,0.3458615243434906
115,312,1,2,0,0.13155321776866913
115,316,1,0,0,0.03472895547747612
115,320,3,3,1,0.5352466702461243
115,321,2,1,0,0.36592191457748413
115,342,1,0,0,0.0005628495127893984
115,344,1,3,0,0.011644188314676285
115,372,3,2,0,0.30528417229652405
115,373,1,2,0,0.03642508015036583
115,374,3,2,0,0.13708826899528503
115,379,3,2,0,0.2701479494571686
115,381,1,2,0,0.19133779406547546
115,382,2,1,0,0.35461217164993286
115,386,1,3,0,0.00034606491681188345
115,387,2,3,0,0.02002507448196411
115,389,3,1,0,5.715158124530717e-08
115,409,3,3,1,0.5286150574684143
115,445,3,1,0,0.30127906799316406
115,537,2,3,0,0.010751920752227306
115,626,2,2,1,0.4764329791069031
115,657,3,2,0,0.31309881806373596
115,685,1,2,0,0.30357712507247925
115,715,3,1,0,0.23099584877490997
115,716,1,2,0,0.13674432039260864
115,748,3,1,0,0.3731532394886017
115,749,0,2,0,0.2066914439201355
120,71,1,0,0,0.2529797852039337
120,129,1,3,0,0.4853861629962921
120,157,2,3,0,0.0028315794188529253
120,158,2,3,0,0.0012640344211831689
120,159,3,2,0,0.3754477798938751
120,162,1,3,0,2.642896470206324e-05
120,183,0,3,0,0.2867572605609894
120,189,1,2,0,0.3655795753002167
120,192,1,3,0,0.4212171137332916
120,197,1,3,0,0.02829045243561268
120,219,1,0,0,0.11001108586788177
120,221,1,3,0,0.017191817983984947
120,230,1,0,0,0.00020241249876562506
120,233,1,3,0,0.3012635409832001
120,243,3,2,0,0.3787238895893097
120,249,3,3,1,0.50065678358078
120,250,1,2,0,0.18236902356147766
120,256,1,0,0,0.02915634773671627
120,263,1,3,0,0.13678310811519623
120,279,1,3,0,0.4454120397567749
120,280,2,0,0,0.3201998770236969
120,281,1,0,0,0.0007729950593784451
120,282,3,3,1,0.41979023814201355
120,286,1,0,0,0.03187200054526329
120,307,3,3,1,0.44192928075790405
120,308,0,0,1,0.4768858850002289
120,309,1,0,0,0.0026028798893094063
120,310,3,3,1,0.5548582077026367
120,311,3,2,0,0.33959072828292847
120,312,1,2,0,0.14424698054790497
120,316,1,0,0,0.029218710958957672
120,320,3,3,1,0.5053913593292236
120,321,2,1,0,0.3136676251888275
120,342,1,0,0,0.0007650527986697853
120,344,1,3,0,0.018665941432118416
120,372,3,2,0,0.20624448359012604
120,373,1,2,0,0.03755876049399376
120,374,3,2,0,0.1374780237674713
120,379,3,2,0,0.3785973787307739
120,381,1,3,0,0.15813341736793518
120,382,2,1,0,0.3449113368988037
120,386,1,3,0,0.00033305102260783315
120,387,2,3,0,0.013647450134158134
120,389,3,1,0,8.297442377624975e-08
120,409,3,3,1,0.5300853252410889
120,445,3,1,0,0.3025176227092743
120,537,2,3,0,0.00869462639093399
120,626,2,2,1,0.4853084981441498
120,657,3,2,0,0.32951420545578003
120,685,1,2,0,0.37165969610214233
120,715,3,1,0,0.2916428744792938
120,716,1,2,0,0.16757765412330627
120,748,3,1,0,0.3884648084640503
120,749,0,2,0,0.19102813303470612
125,71,1,0,0,0.2670207917690277
125,129,1,1,1,0.5448914170265198
125,157,2,3,0,0.002672799862921238
125,158,2,3,0,0.0012018221896141768
125,159,3,2,0,0.3541235029697418
125,162,1,3,0,2.490106453478802e-05
125,183,0,3,0,0.268082857131958
125,189,1,2,0,0.3953660726547241
125,192,1,3,0,0.42605772614479065
125,197,1,3,0,0.031427156180143356
125,219,1,0,0,0.11093132942914963
125,221,1,3,0,0.02107725664973259
125,230,1,0,0,0.00016168919682968408
125,233,1,3,0,0.27420374751091003
125,243,3,2,0,0.3825100064277649
125,249,3,0,0,0.44167131185531616
125,250,1,2,0,0.21103666722774506
125,256,1,0,0,0.029817068949341774
125,263,1,3,0,0.1424381136894226
125,279,1,3,0,0.4676450788974762
125,280,2,0,0,0.3079717755317688
125,281,1,0,0,0.000521615264005959
125,282,3,3,1,0.4582822024822235
125,286,1,0,0,0.03138013184070587
125,307,3,3,1,0.40191981196403503
125,308,0,0,1,0.4611819386482239
125,309,1,0,0,0.0022758073173463345
125,310,3,3,1,0.5316754579544067
125,311,3,3,1,0.3601975739002228
125,312,1,2,0,0.17714013159275055
125,316,1,0,0,0.024337852373719215
125,320,3,3,1,0.4457755982875824
125,321,2,1,0,0.3269503712654114
125,342,1,0,0,0.0007877014577388763
125,344,1,3,0,0.024870773777365685
125,372,3,2,0,0.15754400193691254
125,373,1,2,0,0.05382845178246498
125,374,3,2,0,0.18138965964317322
125,379,3,2,0,0.29322493076324463
125,381,1,2,0,0.18725822865962982
125,382,2,1,0,0.30333057045936584
125,386,1,3,0,0.00028960013878531754
125,387,2,3,0,0.012074736878275871
125,389,3,1,0,6.951549380573852e-08
125,409,3,3,1,0.5307243466377258
125,445,3,1,0,0.298964262008667
125,537,2,3,0,0.009590715169906616
125,626,2,1,0,0.4253278374671936
125,657,3,2,0,0.32416948676109314
125,685,1,2,0,0.3594375252723694
125,715,3,1,0,0.2892279326915741
125,716,1,2,0,0.23551657795906067
125,748,3,1,0,0.38488781452178955
125,749,0,2,0,0.17331752181053162
130,71,1,0,0,0.24870479106903076
130,129,1,1,1,0.5031523108482361
130,157,2,3,0,0.0035338886082172394
130,158,2,3,0,0.0016128384741023183
130,159,3,2,0,0.36815357208251953
130,162,1,3,0,1.712790981400758e-05
130,183,0,3,0,0.23864686489105225
130,189,1,2,0,0.4432791769504547
130,192,1,3,0,0.40479904413223267
130,197,1,3,0,0.026744022965431213
130,219,1,0,0,0.06516265869140625
130,221,1,3,0,0.015031619928777218
130,230,1,0,0,0.00019337351841386408
130,233,1,3,0,0.24268756806850433
130,243,3,2,0,0.31119322776794434
130,249,3,3,1,0.46129560470581055
130,250,1,2,0,0.16739985346794128
130,256,1,0,0,0.03257984295487404
130,263,1,3,0,0.11406266689300537
130,279,1,3,0,0.4469996690750122
130,280,2,0,0,0.31749382615089417
130,281,1,0,0,0.000502912444062531
130,282,3,3,1,0.4700569808483124
130,286,1,0,0,0.02882024459540844
130,307,3,3,1,0.38987302780151367
130,308,0,0,1,0.4929947853088379
130,309,1,0,0,0.0023652405943721533
130,310,3,3,1,0.5438597798347473
130,311,3,2,0,0.3481004238128662
130,312,1,2,0,0.13228550553321838
130,316,1,0,0,0.02054819092154503
130,320,3,3,1,0.4579674303531647
130,321,2,1,0,0.3398536145687103
130,342,1,0,0,0.001027615275233984
130,344,1,3,0,0.029299816116690636
130,372,3,2,0,0.14217321574687958
130,373,1,2,0,0.057786669582128525
130,374,3,2,0,0.20861932635307312
130,379,3,2,0,0.3556356430053711
130,381,1,3,0,0.1720362901687622
130,382,2,1,0,0.32527104020118713
130,386,1,3,0,0.00025573340826667845
130,387,2,3,0,0.009089138358831406
130,389,3,1,0,6.706711985771108e-08
130,409,3,2,0,0.497031033039093
130,445,3,1,0,0.35835227370262146
130,537,2,3,0,0.010264392010867596
130,626,2,1,0,0.4349149465560913
130,657,3,2,0,0.3180677592754364
130,685,1,2,0,0.37492239475250244
130,715,3,1,0,0.09706771373748779
130,716,1,2,0,0.20554177463054657
130,748,3,1,0,0.39626267552375793
130,749,0,2,0,0.19166192412376404
135,71,1,0,0,0.26920104026794434
